Name,Form,Temper,Temper Code,Tensile Strength,Thermal ConductivityBtu/ sq ft/ ft hr/ °F at 68°F,Cu(1.2.3,Pb,Zn,Fe,P,Ag,As,O,Sb,Te,Ni,Bi,Cd,sn,S,Mn,Zr,Mg,Co,Al,Be,Cr,Si,Ti,Ca,Li,B,C
C17300 Beryllium copper,Wire,Solution Heat Treated and Cold Worked: 3/4 Hard,TD03,142,62,97.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17300 Beryllium copper,Wire,Solution Heat Treated and Cold Worked: Hard,TD04,152,62,97.3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1.9,0,0.2,0,0,0,0,0
C17410 Beryllium copper,Flat Products,1/2 Hard and Precipitation Heat Treated,TH02,105,120,98.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.2,0.325,0,0.2,0,0,0,0,0
C17410 Beryllium copper,Flat Products,Hard and Precipitation Heat Treated,TH04,120,120,98.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.2,0.325,0,0.2,0,0,0,0,0
C17450 Beryllium copper,Flat Products,1/2 Hard and Precipitation Heat Treated,TH02,100,128,97.475,0,0,0.2,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17450 Beryllium copper,Rod,1/2 Hard and Precipitation Heat Treated,TH02,100,128,97.475,0,0,0.2,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17455 Beryllium copper,Rod,1/2 Hard and Precipitation Heat Treated,TH02,100,128,97.175,0.4,0,0.2,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17455 Beryllium copper,Wire,1/2 Hard and Precipitation Heat Treated,TH02,100,128,97.175,0.4,0,0.2,0,0,0,0,0,0,0.75,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0,0,0,0,0,0
C17460 Beryllium copper,Flat Products,Hard and Precipitation Heat Treated,TH04,130,128,97.625,0,0,0.2,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17460 Beryllium copper,Rod,1/2 Hard and Precipitation Heat Treated,TH02,130,128,97.625,0,0,0.2,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17465 Beryllium copper,Rod,1/2 Hard and Precipitation Heat Treated,TH02,130,128,97.225,0.4,0,0.2,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17465 Beryllium copper,Wire,1/2 Hard and Precipitation Heat Treated,TH02,130,128,97.225,0.4,0,0.2,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0.5,0,0,0.2,0.325,0,0.2,0,0,0,0,0
C17500 beryllium copper,Flat Products,Hard and Precipitation Heat Treated,TH04,110,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Flat Products,Precipitation Hardened,TF00,100,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Flat Products,Solution Heat Treated,TB00,35,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Flat Products,Solution Heat Treated and Cold Worked: 1/2 Hard,TD02,68,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Flat Products,Solution Heat Treated and Cold Worked: Hard,TD04,70,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Forgings,Precipitation Hardened,TF00,115,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Forgings,Solution Heat Treated,TB00,42,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Rod,Hard and Precipitation Heat Treated,TH04,115,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
C17500 beryllium copper,Rod,Precipitation Hardened,TF00,110,120,96.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0.2,0.55,0,0.2,0,0,0,0,0
