,inventory,item_url
264,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/cordials/products/cottees-cordial-raspberry-1-l
265,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/corn-chips/products/doritos-mexicana-170g
266,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/corn-chips/products/doritos-cheese-supreme-170-g
267,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/corn-chips/products/doritos-original-salted-170g
268,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/corn-chips/products/doritos-nacho-cheese-170g
269,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/corn-chips/products/doritos-cheese-supreme-crackers-160g
270,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/corn-chips/products/doritos-60g
271,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/corn-chips/products/corn-nachos-chips-original-175g
272,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/corn-chips/products/ccs-nachos-cheese-chips
273,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/corn-chips/products/ccs-tasty-cheese-175g
274,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/creams/products/bulla-thickened-cream-300ml
275,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/creams/products/dairy-farmers-sour-cream-250g
276,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/dental-care/products/dabur-herbl-toothpaste-150g
277,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dental-care/products/tooth-brush-colgate-1pc
278,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dental-care/products/pepsodent-toothpaste
279,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/dental-care/products/neem-active-tooth-paste
280,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/dental-care/products/himalaya-complete-care-toothpaste-150g
281,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/dental-care/products/dant-kanti-tooth-paste-200g-patanjali
282,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/dental-care/products/dant-kanti-advanced-100g
283,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/dental-care/products/dabur-red-tooth-paste-200g
284,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/dental-care/products/dabur-meswak-tooth-paste-200g
285,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/vanilla-dhoop-stick-cycle
286,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/rose-dhoop-stick-cycle
287,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/pure-camphor-25g
288,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/natural-sandal-dhoop-cone-kalpana
289,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/natural-rose-dhoop-cone
290,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/natural-orchid-dhoop-cone-kalpana
291,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/natural-mogra-dhoop-cone
292,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/natural-lilly-dhoop-cone-kalpana
293,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dhoop-camphor/products/natural-lavender-dhoop-cone
294,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/eno-orange-100g
295,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/hajmola-imli-120pk
296,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/hajmola-imli
297,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/hajmola-annardana-dabur
298,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/hajmola-pudina
299,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/eno-green-lemon
300,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/eno-fruit-salt
301,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/dabur-pudin-hara-liquid-30ml
302,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/digestive-health-aids/products/dabur-pudin-hara-30ml
303,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dishwashing/products/super-dishwash-bar-1pc
304,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dishwashing/products/morning-fresh-lemon-diswashing-liquid-400ml
305,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dishwashing/products/dishwashing-liquid-1l-b-g
306,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dishwashing/products/dishwasher-powder-1kg-b-g
307,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dishwashing/products/dishwash-liquid-earth-choice-1l
308,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/15-paper-plates-225mm-black-gold
309,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/snack-plates-20s-b-g
310,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-teaspoons-20pack-b-g
311,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-tea-spoons
312,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-spoon-dessert-white
313,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-knives-20pack-b-g
314,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-knife-white
315,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-fork-white
316,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/disposable/products/plastic-fork-20-pck
317,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dog-foods/products/puppy-milk-pedigree
318,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dog-foods/products/pedigree-with-pasta-vegies
319,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dog-foods/products/pedigree-dog-3kg
320,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dog-foods/products/chicken-with-r-v-pedg
321,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dog-foods/products/chicken-with-liver-cat-food-b-g-400g
322,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dosa-batter/products/idli-dosa-batter-2kg-shree-ganesha
323,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dosa-batter/products/idli-dosa-batter-1kg-shree-ganesha
324,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dosa-batter/products/ssf-idli-dosa-mix-2kg
325,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/dosa-batter/products/ssf-idli-dosa-mix-1kg
326,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/dried-fruits/products/indya-sultana-100g
327,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/dried-fruits/products/choara-dried-dates-400grams
328,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/drink-supplements/products/milo-nestle-750g
329,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/drink-supplements/products/milo-nestle-460g
330,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/drink-supplements/products/milo-1kg
331,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/drink-supplements/products/tang-orange-200ml
332,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/drink-supplements/products/tang-mango-200ml
333,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/drink-supplements/products/horlicks-500g
334,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/drink-supplements/products/bourn-vita-500g
335,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/sambar-powder-eastern
336,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/kudampuli-cambodge-eastern-200g
337,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/puliyinchi-eastern-400g
338,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/meat-masala-eastern-160g
339,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/rasam-powder-eastern-165g
340,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/curry-powder-eastern-165g
341,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/eastern/products/brahmin-sambar-powder-eastern-165g
342,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/mutton-masala-eastern-100g
343,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eastern/products/meen-mulaku-masala-powder-estern-100g
344,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eggs/products/hilltops-free-range-eggs-700g
345,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eggs/products/farm-pride-free-range-eggs-700g
346,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eggs/products/farm-pride-cage-eggs-700g
347,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/energy-drinks/products/monster-energy-drink-500ml
348,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/energy-drinks/products/monster-500ml
349,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/star-vanilla-essence-25ml
350,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/essence/products/star-orange-essence-25ml
351,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/mango-essence-50-ml-maharajis-choice
352,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/essence/products/lemon-essence-50ml-maharajis-choice
353,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/kewra-essence-20ml
354,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/viola-vanilla-essence
355,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/viola-pineapple-essance
356,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/viola-mango-essence
357,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/essence/products/viola-kewda-essence
358,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/eye-care/products/herbal-kajal-1-pc-patanjali
359,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/face-care/products/jolen-creme-bleach
360,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/face-care/products/hesh-multani-mitti-face-pack-100g
361,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/face-care/products/gold-facial-kit-vlcc
362,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/face-care/products/gold-creme-bleach-fem
363,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/face-care/products/afghan-snow-green-50g
364,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/face-care/products/boroplus-cream-40ml
365,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/feminine-hygiene/products/stayfree-regular-pads-10pk
366,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/feminine-hygiene/products/stayfree-pads-regular-20pk
367,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/feminine-hygiene/products/stay-free-pads-with-slim-regular-wings-14pk
368,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/feminine-hygiene/products/libra-tampon-regular-16-pcs
369,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/feminine-hygiene/products/libra-slim-tampons-regular-16-pcs
370,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/feminine-hygiene/products/libra-invisible-regular-pads-12pk
371,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/feminine-hygiene/products/libra-extra-wings-pads-14pk
372,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/feminine-hygiene/products/libra-applicator-tampon-regular-16pc
373,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/feminine-hygiene/products/cottons-pad-ultra-thin-with-regular-wings
374,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flavoured-drinks/products/frooti-mango-drink-2l
375,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flavoured-drinks/products/frooti-mango-drink-1-5l
376,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flavoured-drinks/products/frooti-mango-drink-500ml
377,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flavoured-drinks/products/frooti-mango-drink-200ml
378,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/flavoured-drinks/products/turmeric-honey-drink-180ml
379,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/flavoured-drinks/products/mango-lassi-sharma-kitchen
380,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/flavoured-drinks/products/badamazaa-almond-ashoka-180ml
381,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/flavoured-drinks/products/badam-drink-quality-200ml
382,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/flavoured-drinks/products/badam-drink-mtr
383,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/flour-others/products/semolina-suji-fine-900g-uttam
384,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/grewal-besan-1kg
385,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/rice-flour-fine-900g-uttam
386,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/tyson-flour-uttam-900g
387,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/ragi-puttu-powdercereal-powder-brahmins-1-kg
388,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/appam-idiyappam-podirice-flour-brahmins-1-kg
389,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/puttu-podi-brahmins-1-kg
390,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/multigrain-puttu-podi-brahmins-1-kg
391,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/flour-others/products/easy-palappam-mix-brahmins-1-kg
392,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/freezer/products/tandoori-roti-menu-5pcs-300g
393,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/freezer/products/peeled-garlic-frozen
394,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/freezer/products/aloo-paratha-vadilal-4-pcs
395,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/freezer/products/tandoori-roti-bikaji-6-pcs
396,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/freezer/products/naan-tandoori-vadilal-400g
397,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/tandoori-naan-menu-5pcs-425g
398,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/malabar-porotta-instant-delight-300-g
399,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/porotta-malabar-style-instant-delight-2kg
400,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/m-ashoka-4pcs
401,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/lachcha-pratha-ashoka-4pcs
402,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/asli-pratha-ashoka-5-pcs
403,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/malabari-pratha-ashoka-5-pcs
404,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/paneer-pratha-ashoka-3-pcs
405,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-breads/products/plain-roti-paratha-karan-30-pcs
406,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-chutney/products/mango-chutney-shan-400g
407,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-chutney/products/coriander-chutney-deep
408,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-chutney/products/coconut-chutney-deep
409,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/veg-shami-kebab-ashoka-12-pcs
410,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/mutton-shami-kabab-sheikh-s-delight-12-pcs
411,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/veg-shami-kebab-sabrini-12-pcs
412,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/bolly-wood-wrap-sabrini
413,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/taka-tak-wraps-sabrini
414,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/kathi-roll-wraps-sabrini
415,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/lamb-seekh-kebab-kebabs-of-india-350g
416,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/chicken-seekh-kebaba-kebabs-of-india-350g
417,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-convenience-food/products/chicken-meatballs-1kg
418,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-dairy/products/copy-of-paneer-cubes-savera-1kg
419,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-dairy/products/paneer-cubes-savera-1kg
420,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-dairy/products/paneer-cubes-karans-1kg
421,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-dairy/products/paneer-cubes-500g-karans
422,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-fish/products/gura-chiring-fish-250g
423,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-fruits/products/tender-jackfruit-daily-delight-400g
424,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-fruits/products/k-borta-tatka
425,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-fruits/products/jack-fruit-karans-400g
426,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-fruits/products/chikoo-vadilal
427,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-fruits/products/chikoo-slices-deep-340g
428,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-fruits/products/alphonso-mango-pulp-vadilal-1kg
429,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-meals/products/baked-vada-pav-ashoka-8-pcs
430,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-meals/products/halwa-puri-chole-shahi-900g
431,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/veg-samosa-menu-24pcs-480g
432,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/chatpata-samosa-menu-24pcs-480g
433,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/ponk-ashoka-170g
434,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-snacks/products/aloo-puri-tatka-10pcs
435,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/soya-shammi-kebab-bikaji-6-pcs
436,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/potato-peas-samosa-ashoka-50-pcs
437,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-snacks/products/copy-of-moong-dal-khasta-kachori-bikaji-20-pcs
438,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/spring-roll-mix-veg-kemchho-96-pcs
439,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-snacks/products/spring-roll-kemchho-96-pcs
440,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/rasmalai-nanak-1kg
441,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/rasmalai-katoomba-1kg
442,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/rasgulla-nanak-908g
443,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/frozen-sweets/products/motichur-laddu-brars-350g
444,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/motichoor-ladoo-bika-ji-340g
445,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-sweets-bika-ji-340g
446,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-sangam-bika-ji-340g
447,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-roll-bika-ji-340g
448,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-sweets/products/kaju-katli-bika-ji-340g
449,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/parval-katoomba-312g
450,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/drumstick-shana
451,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/jackfruit-seeds-instant-delight-340-g
452,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/green-jackfruit-instant-delight-340-g
453,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/green-mango-cuts-instant-delight-340-g
454,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/drumstick-instant-delight-340-g
455,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/watties-peas-2kg
456,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/val-papdi-shana-300g
457,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/frozen-vegetables/products/tuver-lilva-shana
458,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/garlic-paste-seven-seas-250g
459,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-paste-shan-700g
460,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/garlic-ginger/products/garlic-paste-ahmed-700g
461,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/garlic-paste-maharajah-s-choice-1-kg
462,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/garlic-ginger/products/copy-of-ginger
463,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-garlic-paste-maharajah-s-choice-1-kg
464,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-paste-maharajah-s-choice-1-kg
465,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-garlic-paste-pattu-2kg
466,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/garlic-ginger/products/ginger-paste-seven-seas-1kg
467,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/ghee/products/desi-ghee-singh-dairy-1-litre
468,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/ghee/products/nanak-pure-desi-ghee-keto-friendly-1-6kg
469,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/ghee/products/verka-ghee-5-l
470,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/ghee/products/verka-ghee-2kg
471,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ghee/products/verka-ghee-1-litre
472,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ghee/products/qbb-ghee-400g
473,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ghee/products/pure-ghee-mc-907g
474,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/ghee/products/pure-ghee-grb-1l
475,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/ghee/products/pure-gawa-ghee-radhuni-500g
476,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/gloves/products/cling-wrap-60m-b-g
477,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/gloves/products/bake-paper-10m
478,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/gloves/products/ansell-super-gloves-medium
479,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/grains/products/sesame-seeds-white-pattu-500g
480,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/grains/products/sesame-seeds-black-pattu-250g
481,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/grains/products/wheat
482,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/grains/products/sesame-seeds-white-pattu-250g
483,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/grains/products/semolina-fine-indya
